1.452,1.005331708
1.456,1.011849461
1.46,1.011030127
1.464,1.013443656
1.468,1.012312808
1.472,1.008799138
1.476,1.005183397
1.48,1.002187573
1.484,1.001195186
1.488,0.992236629
1.492,1.000027215
1.496,0.994788721
1.5,1.009487548
1.504,1.004898879
1.508,1.013153645
1.512,1.009319928
1.516,1.005343081
1.52,1.003596933
1.524,1.00752825
1.528,1.004654084
1.532,0.997097275
1.536,0.994468968
1.54,0.999249352
1.544,1.004249918
1.548,0.992386318
1.552,1.00080607
1.556,0.999289332
1.56,1.005161059
1.564,1.006743187
1.568,1.008119623
1.572,1.001770273
1.576,0.998509556
1.58,0.995769464
1.584,0.998791798
1.588,0.993335667
1.592,1.000185775
1.596,0.997406149
1.6,1.00048246
1.604,1.007311748
1.608,1.005065338
1.612,1.001700739
1.616,1.006297398
1.62,0.997562661
1.624,1.001384418
1.628,0.993696218
1.632,0.991954866
1.636,0.995015452
1.64,0.990482036
1.644,1.001979449
1.648,0.998240714
1.652,1.004627916
1.656,0.999348027
1.66,0.999795459
1.664,1.003451002
1.668,1.004574718
1.672,0.999741868
1.676,0.99264944
1.68,0.998206882
1.684,0.993486879
1.688,0.99493472
1.692,0.997522725
1.696,0.997091888
1.7,1.001410547
1.704,1.002759838
1.708,1.000778554
1.712,1.004285738
1.716,0.997815437
1.72,0.997886175
1.724,1.001546817
1.728,0.995770017
1.732,0.996663442
1.736,0.988209978
1.74,0.991766098
1.744,0.988271806
1.748,0.994357297
1.752,0.993769725
1.756,0.996815244
1.76,0.993421016
1.764,1.001444348
1.768,0.992592014
1.772,0.989444386
1.776,0.988957141
1.78,0.992130613
1.784,0.991402331
1.788,0.977375672
1.792,0.982619666
1.796,0.982527232
1.8,0.985536749
1.804,0.992430084
1.808,0.993964519
1.812,0.99270567
1.816,0.993219077
1.82,0.987013355
1.824,0.9911884
1.828,0.98512326
1.832,0.98256176
1.836,0.981736171
1.84,0.980299315
1.844,0.978425324
1.848,0.977176247
1.852,0.989660931
1.856,0.989409854
1.86,0.98926299
1.864,0.998698472
1.868,0.982482544
1.872,0.991108392
1.876,0.985395423
1.88,0.981752739
1.884,0.979033139
1.888,0.980398285
1.892,0.979057166
1.896,0.973777177
1.9,0.984764749
1.904,0.990728568
1.908,0.994252982
1.912,0.999299469
1.916,0.993513723
1.92,0.991061938
1.924,0.985947026
1.928,0.984059478
1.932,0.985376767
1.936,0.974590174
1.94,0.985986796
1.944,0.988966896
1.948,0.989465481
1.952,0.994353681
1.956,0.990057774
1.96,0.993645237
1.964,0.999758739
1.968,0.991978925
1.972,0.993804355
1.976,0.989792976
1.98,0.990008711
1.984,0.994619407
1.988,0.987783247
1.992,0.992913018
1.996,0.99650074
2,0.9963889
2.004,1.008000009
2.008,1.010494162
2.012,1.00890661
2.016,1.004083831
2.02,1.009753288
2.024,1.011088785
2.028,1.000527053
2.032,1.00214928
2.036,1.002757923
2.04,0.996378958
2.044,1.0012307
2.048,1.004663915
2.052,1.014485989
2.056,1.010647725
2.06,1.020859396
2.064,1.019879027
2.068,1.018060203
2.072,1.014171297
2.076,1.004587134
2.08,1.005172301
2.084,1.012644112
2.088,1.005907829
2.092,1.011467172
2.096,1.009946177
2.1,1.012709765
2.104,1.024987546
2.108,1.024203197
2.112,1.020227498
2.116,1.019591441
2.12,1.016613351
2.124,1.024145589
2.128,1.007287143
2.132,1.016996606
2.136,1.006442708
2.14,1.013470179
2.144,1.013116311
2.148,1.009661333
2.152,1.01851921
2.156,1.019553939
2.16,1.01918276
2.164,1.024821728
2.168,1.015015838
2.172,1.013121698
2.176,1.014783753
2.18,1.010259318
2.184,1.013641503
2.188,1.008207701
2.192,1.01043249
2.196,1.005854958
2.2,1.013818502
2.204,1.011919523
2.208,1.01579435
2.212,1.018229931
2.216,1.010350102
2.22,1.014861729
2.224,1.010423905
2.228,0.999163866
2.232,1.007016317
2.236,0.993657102
2.24,1.005390257
2.244,1.007344777
2.248,1.008617431
2.252,1.008338215
2.256,1.010690156
2.26,1.016826726
2.264,1.013648506
2.268,1.007876905
2.272,1.013836747
2.276,1.002371351
2.28,0.998702603
2.284,1.005796024
2.288,0.996596445
2.292,1.006121161
2.296,0.997049948
2.3,1.001008054
2.304,1.007346552
2.308,1.006167871
2.312,1.007671188
2.316,1.004226158
2.32,1.000307257
2.324,1.009125667
2.328,1.000587377
2.332,0.998951101
2.336,0.995694872
2.34,0.996673244
2.344,1.000926314
2.348,0.997109137
2.352,1.009771574
2.356,1.006509834
2.36,1.00638796
2.364,1.014628516
2.368,1.006821946
2.372,1.00105299
2.376,0.998103131
2.38,0.993563481
2.384,0.998848794
2.388,0.997271457
2.392,0.991565916
2.396,0.991982023
2.4,0.998687167
2.404,1.001746759
2.408,1.000616961
2.412,1.013731699
2.416,1.008373849
2.42,0.99904068
2.424,0.99907247
2.428,0.992919201
2.432,0.994251381
2.436,0.990022807
2.44,0.991577132
2.444,1.001196929
2.448,0.991194729
2.452,1.001639555
2.456,0.995687154
2.46,1.006157724
2.464,1.009597915
2.468,0.997883173
2.472,1.00062848
2.476,0.99544565
2.48,0.998682813
2.484,0.995704894
2.488,0.994418179
2.492,0.988760265
2.496,0.992207788
2.5,0.996756
2.504,0.996139918
2.508,1.003075471
2.512,1.00408395
2.516,0.998057946
2.52,0.99976654
2.524,0.994177355
2.528,0.992868702
2.532,0.988921507
2.536,0.988910581
2.54,0.982990567
2.544,0.987294507
2.548,0.987386798
2.552,0.996525271
2.556,0.998740479
2.56,1.003461953
2.564,0.995540512
2.568,1.000248417
2.572,0.996894861
2.576,0.989302432
2.58,0.985185911
2.584,0.989979699
2.588,0.985011825
2.592,0.990421411
2.596,0.990850282
2.6,0.986450374
2.604,0.999512441
2.608,0.998072147
2.612,0.997386375
2.616,0.99396854
2.62,0.994340853
2.624,0.990368117
2.628,0.988257857
2.632,0.981847922
2.636,0.985980752
2.64,0.984518066
2.644,0.989786915
2.648,0.986478786
2.652,0.988071527
2.656,0.986189374
2.66,0.998849537
2.664,0.995877089
2.668,0.988098092
2.672,0.997385287
2.676,0.987865553
2.68,0.983972996
2.684,0.985763986
2.688,0.984682261
2.692,0.99104076
2.696,0.984839802
2.7,0.987482215
2.704,0.988368651
2.708,0.991677264
2.712,0.991707945
2.716,0.99646415
2.72,0.989918995
2.724,0.994269512
2.728,0.987945339
2.732,0.986326413
2.736,0.977843972
2.74,0.981604585
2.744,0.980332305
2.748,0.978901797
2.752,0.986822212
2.756,0.98664487
2.76,0.988076634
2.764,0.990325782
2.768,0.992826233
2.772,0.987782527
2.776,0.975378071
2.78,0.975008078
2.784,0.983136052
2.788,0.969684554
2.792,0.978305323
2.796,0.9818911
2.8,0.978926827
2.804,0.984164212
2.808,0.978512117
2.812,0.981899645
2.816,0.980168248
2.82,0.985786017
2.824,0.983067734
2.828,0.97823361
2.832,0.978575418
2.836,0.97584442
2.84,0.97519098
2.844,0.97972813
2.848,0.980253848
2.852,0.978977662
2.856,0.981480486
2.86,0.979897309
2.864,0.990087496
2.868,0.985130738
2.872,0.98213492
2.876,0.97435178
2.88,0.977899119
2.884,0.972747683
2.888,0.967571717
2.892,0.971518591
2.896,0.966963367
2.9,0.981688839
2.904,0.979280334
2.908,0.986643207
2.912,0.982604365
2.916,0.987040583
2.92,0.979702576
2.924,0.98742356
2.928,0.979605366
2.932,0.974129385
2.936,0.972414871
2.94,0.982395033
2.944,0.980501538
2.948,0.975723406
2.952,0.984890438
2.956,0.992891696
2.96,0.992362141
2.964,0.995505762
2.968,0.993475433
2.972,0.995483082
2.976,0.98061306
2.98,0.988434252
2.984,0.984898025
2.988,0.989422309
2.992,0.989971627
2.996,0.993498469
3,0.992568509
3.004,0.996548774
3.008,0.994810514
3.012,1.009184622
3.016,1.003047916
3.02,1.006864214
3.024,1.004986638
3.028,0.991596556
3.032,0.994220551
3.036,0.989268587
3.04,0.999399579
3.044,0.999560694
3.048,1.000568945
3.052,1.00498703
3.056,1.000614368
3.06,1.013884732
3.064,1.00910705
3.068,1.011594087
3.072,1.015402414
3.076,1.004324735
3.08,1.005063219
3.084,1.00195998
3.088,0.999210019
3.092,1.001854322
3.096,1.006089825
3.1,1.003705776
3.104,1.020973484
3.108,1.014416647
3.112,1.015474926
3.116,1.008529328
3.12,1.011862904
3.124,1.008835784
3.128,1.008453822
3.132,1.007184593
3.136,1.000010229
3.14,1.004676984
3.144,1.013075207
3.148,1.011831277
3.152,1.018327808
3.156,1.006070569
3.16,1.020323022
3.164,1.022402713
3.168,1.014679059
3.172,1.008565628
3.176,1.006237509
3.18,1.001858266
3.184,1.001583741
3.188,0.996002037
3.192,1.00469423
3.196,1.001100714
3.2,1.012074252
3.204,1.008787004
3.208,1.00546388
3.212,1.016550357
3.216,1.012208838
3.22,1.006106018
3.224,1.012887964
3.228,0.997526772
3.232,0.998892701
3.236,0.99366736
3.24,0.992689243
3.244,1.007842298
3.248,0.996102061
3.252,1.01086056
3.256,1.003538516
3.26,1.013881962
3.264,1.005581865
3.268,1.000750452
3.272,1.006341539
3.276,0.992931987
3.28,0.99473086
3.284,1.00019551
3.288,0.989420184
3.292,0.996441414
3.296,0.99055664
3.3,0.997107151
3.304,1.005547694
3.308,1.00302315
3.312,1.008962333
3.316,1.008166928
3.32,1.008946631
3.324,0.998658244
3.328,0.992710001
3.332,0.991464397
3.336,0.989061603
3.34,0.9938808
3.344,0.996444893
3.348,0.991195996
3.352,1.008086925
3.356,0.997606657
3.36,1.002258626
3.364,1.003177097
3.368,0.998018655
3.372,1.00008347
3.376,1.000161139
3.38,0.992359193
3.384,0.99729465
3.388,0.987114067
3.392,0.998648483
3.396,0.99099729
3.4,1.000382863
3.404,1.000877088
3.408,1.001406837
3.412,1.005195688
3.416,1.004085418
3.42,1.002523201
3.424,0.997820158
3.428,0.98986363
3.432,0.999416288
3.436,0.990088422
3.44,0.995579191
3.444,0.995726629
3.448,0.995140355
3.452,1.002661068
3.456,1.003582915
3.46,0.998490978
3.464,1.005318922
3.468,0.999341052
3.472,1.001693843
3.476,0.990443142
3.48,0.992511419
3.484,0.994752108
3.488,0.987448264
3.492,0.988617352
3.496,0.992482991
3.5,0.999675778
3.504,1.005242719
3.508,0.995321221
3.512,1.002324221
3.516,0.994084072
3.52,0.999388639
3.524,0.995385994
3.528,0.991547228
3.532,0.995234566
3.536,0.988276012
3.54,0.988432251
3.544,0.996730418
3.548,0.992954656
3.552,0.998871752
3.556,0.994753785
3.56,0.999338967
3.564,0.998264102
3.568,0.995059535
3.572,0.991925045
3.576,0.992729527
3.58,0.986208418
3.584,0.992228516
3.588,0.979991444
3.592,0.985967828
3.596,0.985744686
3.6,0.989345744
3.604,1.001281714
3.608,0.992315481
3.612,1.000669536
3.616,0.993919426
3.62,0.990498186
3.624,0.999448006
3.628,0.991461393
3.632,0.993758952
3.636,0.980183897
3.64,0.990132974
3.644,0.996375174
3.648,0.985286135
3.652,0.990485397
3.656,0.98748766
3.66,1.000467717
3.664,0.998138372
3.668,0.998618686
3.672,0.996040995
3.676,0.988314783
3.68,0.98942892
3.684,0.989787104
3.688,0.978355323
3.692,0.992171343
3.696,0.983333905
3.7,0.996565762
3.704,0.991012775
3.708,0.998926565
3.712,0.996669799
3.716,0.992748265
3.72,0.993955795
3.724,0.994072977
3.728,0.990000671
3.732,0.988358274
3.736,0.983770288
3.74,0.985300238
3.744,0.985640952
3.748,0.982010648
3.752,0.991377841
3.756,0.994306258
3.76,0.999205903
3.764,0.993836058
3.768,0.988556902
3.772,0.985054962
3.776,0.98509735
3.78,0.978117888
3.784,0.988577807
3.788,0.976709444
3.792,0.978783717
3.796,0.984145811
3.8,0.989843751
3.804,0.989663231
3.808,0.990194624
3.812,0.996395934
3.816,0.984503594
3.82,0.985362058
3.824,0.981256708
3.828,0.984771666
3.832,0.982509207
3.836,0.973264763
3.84,0.980325263
3.844,0.979934831
3.848,0.983699424
3.852,0.982783205
3.856,0.978070955
3.86,0.986819956
3.864,0.988847305
3.868,0.984811077
3.872,0.985887754
3.876,0.981256165
3.88,0.977247716
3.884,0.980324779
3.888,0.975670706
3.892,0.976864602
3.896,0.977134868
3.9,0.988611916
3.904,0.994638693
3.908,0.985101212
3.912,0.987799562
3.916,0.990181715
3.92,0.989628867
3.924,0.990795509
3.928,0.986583018
3.932,0.984222942
3.936,0.982400786
3.94,0.98059615
3.944,0.98759925
3.948,0.981903479
3.952,0.990646583
3.956,0.994299847
3.96,1.001608766
3.964,1.001602581
3.968,0.992788155
3.972,0.995142453
3.976,0.996763696
3.98,0.997036719
3.984,0.988876655
3.988,0.987320667
3.992,0.994126812
3.996,0.993340821
4,1.002314947
4.004,1.0020875
4.008,1.004515481
4.012,1.014316872
4.016,1.005853234
4.02,1.006667239
4.024,1.005037404
4.028,1.005248795
4.032,1.003038101
4.036,1.000273673
4.04,0.997762778
4.044,1.006896928
4.048,1.009180807
4.052,1.018696966
4.056,1.011597547
4.06,1.01675274
4.064,1.021518176
4.068,1.016888319
4.072,1.019243622
4.076,1.012149152
4.08,1.015465237
4.084,1.006712583
4.088,1.005367335
4.092,1.01030725
4.096,1.012194251
4.1,1.018062576
4.104,1.016983546
4.108,1.014789968
4.112,1.026081718
4.116,1.019083632
4.12,1.023511251
4.124,1.024112182
4.128,1.015255261
4.132,1.011040511
4.136,1.009740413
4.14,1.006560874
4.144,1.017742965
4.148,1.019553087
4.152,1.018588061
4.156,1.018976576
4.16,1.023994851
4.164,1.030968881
4.168,1.019609462
4.172,1.017762844
4.176,1.016498179
4.18,1.009417275
4.184,1.00849681
4.188,1.003525579
4.192,1.013256432
4.196,1.010170287
4.2,1.01344886
4.204,1.023165511
4.208,1.023155063
4.212,1.016165007
4.216,1.013037104
4.22,1.019009851
4.224,1.011972515
4.228,1.00854169
4.232,1.014644815
4.236,1.009027819
4.24,1.004124197
4.244,1.009395123
4.248,1.012110285
4.252,1.017817694
4.256,1.015287013
4.26,1.015151043
4.264,1.013677995
4.268,1.019079398
4.272,1.018374782
4.276,1.005093538
4.28,1.012057372
4.284,1.004781518
4.288,1.00615842
4.292,1.007613815
4.296,1.008936148
4.3,1.01249483
4.304,1.016322383
4.308,1.016761307
4.312,1.01194524
4.316,1.007088783
4.32,1.008688415
4.324,1.009973674
4.328,1.00010096
4.332,1.010304476
4.336,1.001149884
4.34,1.006999576
4.344,1.011254518
4.348,1.005157259
4.352,1.009640152
4.356,1.014232177
4.36,1.015860577
4.364,1.015267015
4.368,1.013332989
4.372,1.006309159
4.376,1.002476255
4.38,0.999302772
4.384,1.002635638
4.388,1.002892317
4.392,1.002092813
4.396,1.001637977
4.4,1.003819192
4.404,1.007337973
4.408,1.013218263
4.412,1.012017539
4.416,1.008878075
4.42,1.007913091
4.424,1.006751894
4.428,1.000575353
4.432,1.007696683
4.436,0.998885892
4.44,0.996106758
4.444,1.00019933
4.448,1.001207354
4.452,1.004210857
4.456,1.012681803
4.46,1.014580644
4.464,1.016065284
4.468,1.011037132
4.472,1.011763543
4.476,1.007836015
4.48,1.005955898
4.484,1.004506235
4.488,1.001003257
4.492,1.002563062
4.496,0.995504843
4.5,1.00298999
4.504,1.004936317
4.508,1.009817451
4.512,1.009495497
4.516,1.007552176
4.52,1.004756828
4.524,1.006841304
4.528,1.003898722
4.532,0.995029635
4.536,0.994321672
4.54,0.997528585
4.544,1.006018484
4.548,0.998782097
4.552,1.00857915
4.556,1.001749515
4.56,1.011778953
4.564,1.007327978
4.568,1.004737455
4.572,1.010339163
4.576,0.993938189
4.58,1.002976389
4.584,1.000027619
4.588,0.995048512
4.592,0.992097313
4.596,0.989918902
4.6,1.001061066
4.604,1.009298974
4.608,1.003962987
4.612,1.009001315
4.616,0.997613704
4.62,1.006656722
4.624,0.997989224
4.628,1.000213849
4.632,1.000805754
4.636,0.997248398
4.64,0.992859472
4.644,1.00253173
4.648,1.001405896
4.652,1.005132102
4.656,1.00171125
4.66,1.011601076
4.664,1.008059363
4.668,0.997092222
4.672,1.009218161
4.676,0.992992588
4.68,1.000462259
4.684,0.998856004
4.688,0.991785483
4.692,0.99905272
4.696,0.996496786
4.7,1.001731296
4.704,1.004701109
4.708,1.008169445
4.712,1.000832532
4.716,0.998713928
4.72,0.9969902
4.724,0.996971463
4.728,0.995668887
4.732,0.990179052
4.736,0.988360144
4.74,0.994073887
4.744,0.99443612
4.748,0.995970392
4.752,1.002674579
4.756,0.995834058
4.76,0.997668791
4.764,1.00145819
4.768,1.000150791
4.772,1.003113413
4.776,0.98718696
4.78,0.996620296
4.784,0.993429144
4.788,0.981865154
4.792,0.992816603
4.796,0.985070478
4.8,0.994989839
4.804,0.994955274
4.808,0.994955939
4.812,0.996383237
4.816,0.992663457
4.82,1.00030508
4.824,0.993497401
4.828,0.984060284
4.832,0.990120829
4.836,0.978678533
4.84,0.98857905
4.844,0.987047452
4.848,0.984411393
4.852,0.994053496
4.856,0.995816038
4.86,0.990867103
4.864,0.999423796
4.868,0.993887406
4.872,0.987298298
4.876,0.980573617
4.88,0.981786202
4.884,0.991451884
4.888,0.977294354
4.892,0.984272191
4.896,0.979820442
4.9,0.995847198
4.904,0.998070919
4.908,0.99825301
4.912,0.999579771
4.916,0.99349763
4.92,0.993796818
4.924,0.99480411
4.928,0.991033804
4.932,0.985971694
4.936,0.99098553
4.94,0.990470957
4.944,0.998355696
4.948,0.988938173
4.952,0.998298757
4.956,1.00086562
4.96,1.007973885
4.964,1.004513213
4.968,0.998443665
4.972,1.008834868
4.976,0.99383841
4.98,0.992964397
4.984,1.002898634
4.988,0.995734823
4.992,1.003396571
4.996,1.002323405
5,1.002094608
5.004,1.0094774
5.008,1.011998902
5.012,1.010559922
5.016,1.017603391
5.02,1.012709801
5.024,1.017487453
5.028,1.002145854
5.032,1.014554151
5.036,1.000305807
5.04,1.010410522
5.044,1.010704417
5.048,1.013562758
5.052,1.021461575
5.056,1.024023326
5.06,1.018014215
5.064,1.024254408
5.068,1.019204915
5.072,1.018857969
5.076,1.017191927
5.08,1.016414959
5.084,1.017604592
5.088,1.017724989
5.092,1.018713704
5.096,1.017787987
5.1,1.017276756
5.104,1.029498521
5.108,1.023555586
5.112,1.029688969
5.116,1.023395287
5.12,1.027882224
5.124,1.021669485
5.128,1.018514903
5.132,1.02057346
5.136,1.010598389
5.14,1.014813532
5.144,1.01900996
5.148,1.020070311
5.152,1.020587039
5.156,1.021791588
5.16,1.031849202
5.164,1.027481793
5.168,1.029893872
5.172,1.020401067
5.176,1.019680822
5.18,1.020677164
5.184,1.01531593
5.188,1.007421374
5.192,1.014202825
5.196,1.017925666
5.2,1.020110356
5.204,1.02731162
5.208,1.021727118
5.212,1.028890653
5.216,1.017418341
5.22,1.02500979
5.224,1.022797754
5.228,1.009506819
5.232,1.007333845
5.236,1.00577984
5.24,1.004379835
5.244,1.011896631
5.248,1.011083096
5.252,1.017622613
5.256,1.017657207
5.26,1.021677131
5.264,1.017763875
5.268,1.011141895
5.272,1.016730672
5.276,1.011974156
5.28,1.012473291
5.284,1.005605645
5.288,1.002750974
5.292,1.005752908
5.296,1.003937158
5.3,1.015386541
5.304,1.011936854
5.308,1.008912372
5.312,1.014116904
5.316,1.018711835
5.32,1.009639621
5.324,1.019010504
5.328,1.007300866
5.332,1.00498102
5.336,1.005243733
5.34,1.006995352
5.344,1.006798914
5.348,1.004699421
5.352,1.009971803
5.356,1.006844711
5.36,1.018045378
5.364,1.01942304
5.368,1.008380185
5.372,1.0115564
5.376,1.001115547
5.38,1.006152436
5.384,1.012078271
5.388,1.002102473
5.392,1.006508321
5.396,0.99935965
5.4,1.013901326
5.404,1.008917769
5.408,1.007006159
5.412,1.021478125
5.416,1.016453666
5.42,1.017757996
5.424,1.00902794
5.428,1.000929451
5.432,1.002549963
5.436,1.001215616
5.44,1.000008205
5.444,1.011615332
5.448,0.999703994
5.452,1.0069025
5.456,1.007109193
5.46,1.014501842
5.464,1.015373783
5.468,1.006163519
5.472,1.014253048
5.476,1.005591028
5.48,0.998704608
5.484,0.999616228
5.488,0.993681547
5.492,1.002892948
5.496,0.993952736
5.5,1.008216607
5.504,1.010689283
5.508,1.013142205
5.512,1.009481934
5.516,1.008641125
5.52,1.002075322
5.524,1.004112671
5.528,0.994205834
5.532,1.000798647
5.536,0.987708409
5.54,0.998961957
5.544,1.00165099
5.548,0.999681417
5.552,0.998638063
5.556,0.998776269
5.56,1.000701373
5.564,1.008972916
5.568,1.00430261
5.572,1.002272533
5.576,0.995797805
5.58,0.999229777
5.584,0.998395164
5.588,0.997848617
5.592,0.998490399
5.596,0.989953609
5.6,0.994435047
